CAT_MAT;DESCRICAO;DOSAGEM;DOSE_DE_USO;APRESENTACAO;QUANT_DOSE_USO;QUANT_FRAC_APRESENT;FORMA_FARMACEUTICA;FRACIONADO;SOLICITA_FAR;TIPO;STATUS
279440;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA FELTRO, ESPESSURA ESCRITA MEDIA, COR CARGA PR;1 | UNIDADE;1;;;;;;;ALM;Inativo
279439;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA FELTRO, ESPESSURA ESCRITA MEDIA, COR CARGA VE;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
279443;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA FELTRO, ESPESSURA ESCRITA MEDIA, COR CARGA VE;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
279439;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA FELTRO, ESPESSURA ESCRITA MEDIA, COR CARGA VE;1 | UNIDADE;1;;;;;;;ALM;Inativo
279443;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA FELTRO, ESPESSURA ESCRITA MEDIA, COR CARGA VE;1 | UNIDADE;1;;;;;;;ALM;Inativo
345402;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA POLIESTER, ESPESSURA ESCRITA FINA, COR CARGA ;1 | UNIDADE;1;;;;;;;ALM;Inativo
345402;CANETA HIDROGRAFICA, MATERIAL PLASTICO, MATERIAL PONTA POLIESTER, ESPESSURA ESCRITA FINA, COR CARGA ;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
329743;CANETA HIDROGRAFICA,PLASTICO, PONTA FELTRO, ESCRITA MEDIA, COR CARGA AZUL, APLICAC?O QUADRO BRANCO; | ;0;;;;;;;ALM;Inativo
329743;CANETA HIDROGRAFICA,PLASTICO, PONTA FELTRO, ESCRITA MEDIA, COR CARGA AZUL, APLICAC?O QUADRO BRANCO; | ;0 | UNIDADE;;;;;;;ALM;Inativo
279313;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR AMARELA; | ;0;;;;;;;ALM;Inativo
279313;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR AMARELA; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
279311;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR AZUL;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
279311;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR AZUL;1 | UNIDADE;1;;;;;;;ALM;Inativo
279314;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR LARANJA;1 | UNIDADE;1;;;;;;;ALM;Inativo
279314;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR LARANJA;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
279316;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR ROSA;1 | UNIDADE;1;;;;;;;ALM;Inativo
279316;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR ROSA;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
279312;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR VERDE;1 | UNIDADE;1;;;;;;;ALM;Inativo
279312;CANETA MARCA-TEXTO, MATERIAL PLASTICO, TIPO PONTA FLUORESCENTE, COR VERDE;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
278732;CAPA ENCADERNACAO, MATERIAL PVC - CLORETO DE POLIVINILA, TIPO OFICIO, COR PRETA, FORMATO 216 X 330, ;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
278732;CAPA ENCADERNACAO, MATERIAL PVC - CLORETO DE POLIVINILA, TIPO OFICIO, COR PRETA, FORMATO 216 X 330, ;1 | UNIDADE;1;;;;;;;ALM;Inativo
291473;CAPA PROCESSO, MATERIAL PVC - CLORETO DE POLIVINILA, FORMATO 216 X 330, COR INCOLOR;1 | UNIDADE;1;;;;;;;ALM;Inativo
291473;CAPA PROCESSO, MATERIAL PVC - CLORETO DE POLIVINILA, FORMATO 216 X 330, COR INCOLOR;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
150382;CAPA PRONTUARIO, NOME CAPA PRONTUARIO;1 | FOLHA               ;1 | FOLHA;;;;;NAO;NAO;ALM;Inativo
150382;CAPA PRONTUARIO, NOME CAPA PRONTUARIO;1 | FOLHA               ;1;;;;;;;ALM;Inativo
241052;CARIMBO, MATERIAL CABO MADEIRA, MATERIAL BASE BORRACHA, TIPO NUMERADOR, DIAMETRO ATE 10, FORMATO RED;1 | UNIDADE;1;;;;;;;ALM;Inativo
241052;CARIMBO, MATERIAL CABO MADEIRA, MATERIAL BASE BORRACHA, TIPO NUMERADOR, DIAMETRO ATE 10, FORMATO RED;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
73474;CARPETE; | ;0 | EMB;;;;;;;ALM;Inativo
73474;CARPETE; | ;0;;;;;;;ALM;Inativo
235241;CARTAO IDENTIFICACAO, MATERIAL CARTAO EM PVC BRANCO, COMPRIMENTO 85, LARGURA 50 MM, CARACTERISTICAS ;1 | UNIDADE;1;;;;;;;ALM;Inativo
235241;CARTAO IDENTIFICACAO, MATERIAL CARTAO EM PVC BRANCO, COMPRIMENTO 85, LARGURA 50 MM, CARACTERISTICAS ;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
373130;CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180, COMPRIMENTO 660, LARGURA 500, COR ROSA;1 | UNIDADE;1;;;;;;;ALM;Inativo
373130;CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180, COMPRIMENTO 660, LARGURA 500, COR ROSA;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
256731;CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180, COMPRIMENTO 660, LARGURA 550, COR AZUL, TIPO CA;1 | UNIDADE;1;;;;;;;ALM;Inativo
256731;CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180, COMPRIMENTO 660, LARGURA 550, COR AZUL, TIPO CA;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
392016;CARTUCHO DE TINTA HP  C285A P/ IMPRESSORA 1102/1103/1210/1212; | ;0;;;;;;;ALM;Inativo
392016;CARTUCHO DE TINTA HP  C285A P/ IMPRESSORA 1102/1103/1210/1212; | ;0 | UNIDADE;;;;;;;ALM;Inativo
370114;CARTUCHO DE TINTA HP  LASERJET P2015 REF Q7553A PRETO; | ;0 | UNIDADE;;;;;;;ALM;Inativo
370114;CARTUCHO DE TINTA HP  LASERJET P2015 REF Q7553A PRETO; | ;0;;;;;;;ALM;Inativo
329302;CARTUCHO DE TINTA HP COLOR REF C6657AL; | ;0 | UNIDADE;;;;;;;ALM;Inativo
329302;CARTUCHO DE TINTA HP COLOR REF C6657AL; | ;0;;;;;;;ALM;Inativo
389972;CARTUCHO DE TINTA HP COLOR 2610 REF C9363W; | ;0 | UNIDADE;;;;;;;ALM;Inativo
389972;CARTUCHO DE TINTA HP COLOR 2610 REF C9363W; | ;0;;;;;;;ALM;Inativo
388185;CARTUCHO DE TINTA HP PRETO C93514; | ;0;;;;;;;ALM;Inativo
388185;CARTUCHO DE TINTA HP PRETO C93514; | ;0 | UNIDADE;;;;;;;ALM;Inativo
254335;CARTUCHO DE TINTA HP PRETO REF C6656A; | ;0 | UNIDADE;;;;;;;ALM;Inativo
254335;CARTUCHO DE TINTA HP PRETO REF C6656A; | ;0;;;;;;;ALM;Inativo
295507;CARTUCHO DE TINTA HP 28 C8728 A DESKJET 3320/3420 ORIGINAL, COLORIDA 8ML; | ;0 | UNIDADE;;;;;;;ALM;Inativo
295507;CARTUCHO DE TINTA HP 28 C8728 A DESKJET 3320/3420 ORIGINAL, COLORIDA 8ML; | ;0;;;;;;;ALM;Inativo
360075;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, AMARELA, T073420; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
360075;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, AMARELA, T073420; | ;0;;;;;;;ALM;Inativo
360076;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, MAGENTA, T073320; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
360076;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, MAGENTA, T073320; | ;0;;;;;;;ALM;Inativo
354247;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, PRETA, T090120; | ;0;;;;;;;ALM;Inativo
354247;CARTUCHO TINTA IMPRESSORA EPSON, C92/CX5600, ORIGINAL, PRETA, T090120; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
394016;CARTUCHO TINTA IMPRESSORA EPSON, ORIGINAL, CIANO, T073220-AL; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
394016;CARTUCHO TINTA IMPRESSORA EPSON, ORIGINAL, CIANO, T073220-AL; | ;0;;;;;;;ALM;Inativo
227963;CARTUCHO TINTA IMPRESSORA EPSON, REFERENCIA CARTUCHO S-020189, REFERENCIA IMPRESSORA STYLUS COLOR 74; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
227963;CARTUCHO TINTA IMPRESSORA EPSON, REFERENCIA CARTUCHO S-020189, REFERENCIA IMPRESSORA STYLUS COLOR 74; | ;0;;;;;;;ALM;Inativo
253857;CARTUCHO TINTA IMPRESSORA EPSON, REFERENCIA CARTUCHO TO39020, REFERENCIA IMPRESSORA C43, TIPO CARTUC;1 | UNIDADE;1;;;;;;;ALM;Inativo
253857;CARTUCHO TINTA IMPRESSORA EPSON, REFERENCIA CARTUCHO TO39020, REFERENCIA IMPRESSORA C43, TIPO CARTUC;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
355872;CARTUCHO TINTA IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, COR TINTA COLORIDA, CAPACIDADE 7, REFERENCIA I; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
355872;CARTUCHO TINTA IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, COR TINTA COLORIDA, CAPACIDADE 7, REFERENCIA I; | ;0;;;;;;;ALM;Inativo
372679;CARTUCHO TONER IMPRESSORA HP, ORIGINAL, CE505A, PRETA, LASERJET P2035; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
372679;CARTUCHO TONER IMPRESSORA HP, ORIGINAL, CE505A, PRETA, LASERJET P2035; | ;0;;;;;;;ALM;Inativo
304578;CARTUCHO TONER IMPRESSORA HP, REFERENCIA CARTUCHO Q2612A, REFERENCIA IMPRESSORA LASERJET 1020, TIPO; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
304578;CARTUCHO TONER IMPRESSORA HP, REFERENCIA CARTUCHO Q2612A, REFERENCIA IMPRESSORA LASERJET 1020, TIPO; | ;0;;;;;;;ALM;Inativo
311860;CARTUCHO TONER IMPRESSORA HP, REFERENCIA IMPRESSORA DESKJET 9800, TIPO CARTUCHO ORIGINAL, COR TINTA; | ;0;;;;;;;ALM;Inativo
311860;CARTUCHO TONER IMPRESSORA HP, REFERENCIA IMPRESSORA DESKJET 9800, TIPO CARTUCHO ORIGINAL, COR TINTA; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
369112;CARTUCHO TONER IMPRESSORA SAMSUNG, ML -4550B, ML-4551N E ML-4551-ND, ORIGINAL, PRETA, 20.000 PAGINAS; | ;0;;;;;;;ALM;Inativo
369112;CARTUCHO TONER IMPRESSORA SAMSUNG, ML -4550B, ML-4551N E ML-4551-ND, ORIGINAL, PRETA, 20.000 PAGINAS; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
391618;CARTUCHO TONER PRETO HP 1606 ORIGINAL CE278A; | ;0 | UNIDADE;;;;;;;ALM;Inativo
391618;CARTUCHO TONER PRETO HP 1606 ORIGINAL CE278A; | ;0;;;;;;;ALM;Inativo
306311;CLIPE, CROMADO, MATERIAL DE EXPEDIENTE, 6/0, METAL; | ;0;;;;;;;ALM;Inativo
306311;CLIPE, CROMADO, MATERIAL DE EXPEDIENTE, 6/0, METAL; | ;0 | CX;;;;;;;ALM;Inativo
272378;CLIPE, NIQUELADO, 8/0, METAL, PARALELO; | ;0;;;;;;;ALM;Inativo
272378;CLIPE, NIQUELADO, 8/0, METAL, PARALELO; | ;0 | CX 50 UNI;;;;;;;ALM;Inativo
271775;CLIPE, TAMANHO 0, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
271775;CLIPE, TAMANHO 0, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
271776;CLIPE, TAMANHO 2/0, MATERIAL METAL, FORMATO PARALELO; | ;0;;;;;;;ALM;Inativo
271776;CLIPE, TAMANHO 2/0, MATERIAL METAL, FORMATO PARALELO; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
272519;CLIPE, TAMANHO 3, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
272519;CLIPE, TAMANHO 3, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
271778;CLIPE, TAMANHO 4/0, MATERIAL METAL, FORMATO PARALELO; | ;0;;;;;;;ALM;Inativo
271778;CLIPE, TAMANHO 4/0, MATERIAL METAL, FORMATO PARALELO; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
271780;CLIPE, TAMANHO 6/0, MATERIAL METAL, FORMATO PARALELO; | ;0;;;;;;;ALM;Inativo
271780;CLIPE, TAMANHO 6/0, MATERIAL METAL, FORMATO PARALELO; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
291386;CLIPE, TRATAMENTO SUPERFICIAL CROMADO, TAMANHO 1, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
291386;CLIPE, TRATAMENTO SUPERFICIAL CROMADO, TAMANHO 1, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
401194;CLIPE, TRATAMENTO SUPERFICIAL GALVANIZADO, TAMANHO 1, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
401194;CLIPE, TRATAMENTO SUPERFICIAL GALVANIZADO, TAMANHO 1, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
256803;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, APLICACAO FIXAR PAPEIS E SIMILARES, TAMANHO 8/0, MATERIAL A;1 | CAIXA               ;1;;;;;;;ALM;Inativo
256803;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, APLICACAO FIXAR PAPEIS E SIMILARES, TAMANHO 8/0, MATERIAL A;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
272523;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, TAMANHO 00, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
272523;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, TAMANHO 00, MATERIAL METAL, FORMATO PARALELO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
300438;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, TAMANHO 2, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
300438;CLIPE, TRATAMENTO SUPERFICIAL NIQUELADO, TAMANHO 2, MATERIAL METAL, FORMATO TRANCADO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
294815;COLA, COMPOSICAO ACETATO DE POLIVINILA, AGUA E ALCOOL POLIVINILICO, COR BRANCA, APLICACAO PAPEL E MA;1 | TUBO                ;1 | TB;;;;;NAO;NAO;ALM;Inativo
294815;COLA, COMPOSICAO ACETATO DE POLIVINILA, AGUA E ALCOOL POLIVINILICO, COR BRANCA, APLICACAO PAPEL E MA;1 | TUBO                ;1;;;;;;;ALM;Inativo
281629;COLA, COMPOSICAO CIANIACRILATO, COR INCOLOR, APLICACAO VIDRO,BORRACHA,PLASTICO,PVC,METAL,ACRILICO,NA;1 | TUBO                ;1 | TB;;;;;NAO;NAO;ALM;Inativo
281629;COLA, COMPOSICAO CIANIACRILATO, COR INCOLOR, APLICACAO VIDRO,BORRACHA,PLASTICO,PVC,METAL,ACRILICO,NA;1 | TUBO                ;1;;;;;;;ALM;Inativo
250592;COLA, COMPOSICAO METIL/ETIL/CETONA/RESINA ACRILICA, COR INCOLOR, APLICACAO FITA ANTIDERRAPANTE, CARA;1 | TUBO                ;1 | TB;;;;;NAO;NAO;ALM;Inativo
250592;COLA, COMPOSICAO METIL/ETIL/CETONA/RESINA ACRILICA, COR INCOLOR, APLICACAO FITA ANTIDERRAPANTE, CARA;1 | TUBO                ;1;;;;;;;ALM;Inativo
289499;COLA, COMPOSICAO RESINA SINTETICA, GLICERINA, AGUA E CONSERVANTES, COR BRANCA, APLICACAO PAPEL, CARA;1 | BASTAO              ;1;;;;;;;ALM;Inativo
289499;COLA, COMPOSICAO RESINA SINTETICA, GLICERINA, AGUA E CONSERVANTES, COR BRANCA, APLICACAO PAPEL, CARA;1 | BASTAO              ;1 | BASTAO;;;;;NAO;NAO;ALM;Inativo
282456;COLA, COR BRANCA, APLICACAO PAPEL, CARACTERISTICAS ADICIONAIS INSTANTANEA, TIPO BASTAO; | ;0 | UNIDADE(S);;;;;NAO;NAO;ALM;Inativo
282456;COLA, COR BRANCA, APLICACAO PAPEL, CARACTERISTICAS ADICIONAIS INSTANTANEA, TIPO BASTAO; | ;0;;;;;;;ALM;Inativo
303971;COLA, COR BRANCA, APLICACAO PAPEL, CARACTERISTICAS ADICIONAIS INSTANTANEA, TIPO LIQUIDO;1 | BISNAGA             ;1 | BISNAGA;;;;;NAO;NAO;ALM;Inativo
303971;COLA, COR BRANCA, APLICACAO PAPEL, CARACTERISTICAS ADICIONAIS INSTANTANEA, TIPO LIQUIDO;1 | BISNAGA             ;1;;;;;;;ALM;Inativo
243393;COLA, POLIMERO DE ACETATO DE POLIVINILA E ADITIVOS, BRANCA, COLAGEM DE BLOCOS / GRAFICA; | ;0;;;;;;;ALM;Inativo
243393;COLA, POLIMERO DE ACETATO DE POLIVINILA E ADITIVOS, BRANCA, COLAGEM DE BLOCOS / GRAFICA; | ;0 | TB;;;;;;;ALM;Inativo
279430;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 08;1 | CAIXA               ;1;;;;;;;ALM;Inativo
279430;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 08;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278610;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 10;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278610;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 10;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278613;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 11;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278613;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 11;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278611;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 12;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278611;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 12;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278612;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 14;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278612;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 14;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278616;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 4;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278616;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 4;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278617;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 5;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278617;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 5;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278607;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 6;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278607;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 6;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278608;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 7;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278608;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 7;1 | CAIXA               ;1;;;;;;;ALM;Inativo
278609;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 9;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
278609;COLCHETE FIXACAO, MATERIAL ACO, TRATAMENTO SUPERFICIAL LATONADO, TAMANHO N? 9;1 | CAIXA               ;1;;;;;;;ALM;Inativo
261268;COLCHETE, LATAO, GANCHO, N? 09; | ;0;;;;;;;ALM;Inativo
261268;COLCHETE, LATAO, GANCHO, N? 09; | ;0 | CX 50 UNI;;;;;;;ALM;Inativo
284009;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO N? 15;1 | CAIXA               ;1;;;;;;;ALM;Inativo
284009;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO N? 15;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
223913;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO 2, TRATAMENTO SUPERFICIAL NIQUELADO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
223913;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO 2, TRATAMENTO SUPERFICIAL NIQUELADO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
223914;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO 3, TRATAMENTO SUPERFICIAL NIQUELADO;1 | CAIXA               ;1;;;;;;;ALM;Inativo
223914;COLCHETE, MATERIAL LATAO, TIPO GANCHO, TAMANHO 3, TRATAMENTO SUPERFICIAL NIQUELADO;1 | CAIXA               ;1 | CAIXA;;;;;NAO;NAO;ALM;Inativo
254007;COPO DESCARTAVEL, MATERIAL PLASTICO, CAPACIDADE 50, APLICACAO CAFE; | ;0;;;;;;;ALM;Inativo
254007;COPO DESCARTAVEL, MATERIAL PLASTICO, CAPACIDADE 50, APLICACAO CAFE; | ;0 | PCT;;;;;NAO;NAO;ALM;Inativo
226344;COPO DESCARTAVEL, MATERIAL POLIESTIRENO, CAPACIDADE 300, APLICACAO AGUA/SUCO E REFRIGERENTE;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
226344;COPO DESCARTAVEL, MATERIAL POLIESTIRENO, CAPACIDADE 300, APLICACAO AGUA/SUCO E REFRIGERENTE;1 | UNIDADE;1;;;;;;;ALM;Inativo
225796;COPO PLASTICO, 200ML, DESCARTAVEL; | ;0 | PCT;;;;;NAO;NAO;ALM;Inativo
225796;COPO PLASTICO, 200ML, DESCARTAVEL; | ;0;;;;;;;ALM;Inativo
291098;CORRETIVO FITA, MATERIAL BASE DE POLIACRILATO, COMPRIMENTO 6, LARGURA 4,20, APLICACAO APAGAR CANETA ;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
291098;CORRETIVO FITA, MATERIAL BASE DE POLIACRILATO, COMPRIMENTO 6, LARGURA 4,20, APLICACAO APAGAR CANETA ;1 | UNIDADE;1;;;;;;;ALM;Inativo
201129;CORRETIVO LIQUIDO, MATERIAL BASE D?AGUA - SECAGEM RAPIDA, APRESENTACAO FRASCO, APLICACAO PAPEL COMUM;1 | FRASCO              ;1;;;;;;;ALM;Inativo
201129;CORRETIVO LIQUIDO, MATERIAL BASE D?AGUA - SECAGEM RAPIDA, APRESENTACAO FRASCO, APLICACAO PAPEL COMUM;1 | FRASCO              ;1 | FR;;;;;NAO;NAO;ALM;Inativo
132934;DISCO COMPACTO - CD/DVD, DISCO COMPACTO (CD) - MULTIMIDIA; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
132934;DISCO COMPACTO - CD/DVD, DISCO COMPACTO (CD) - MULTIMIDIA; | ;0;;;;;;;ALM;Inativo
230815;DISCO COMPACTO - CD/DVD, 650 MB, 74 MIN, GRAVAVEL / CDR; | ;0;;;;;;;ALM;Inativo
230815;DISCO COMPACTO - CD/DVD, 650 MB, 74 MIN, GRAVAVEL / CDR; | ;0 | UNIDADE(S);;;;;;;ALM;Inativo
42307;DISPENSER PARA COPO PLASTICO, DISPENSER DE COPO DE MATERIAL PLASTICO; | ;0 | EMB;;;;;;;ALM;Inativo
42307;DISPENSER PARA COPO PLASTICO, DISPENSER DE COPO DE MATERIAL PLASTICO; | ;0;;;;;;;ALM;Inativo
236623;DISQUETE, TAMANHO 3 1/2, CAPACIDADE 1,44, CARACTERISTICAS ADICIONAIS FORMATADO;1 | UNIDADE;1 | UNI;;;;;NAO;NAO;ALM;Inativo
236623;DISQUETE, TAMANHO 3 1/2, CAPACIDADE 1,44, CARACTERISTICAS ADICIONAIS FORMATADO;1 | UNIDADE;1;;;;;;;ALM;Inativo
348384;DIVISORIA ARQUIVO, MATERIAL CARTOLINA, COMPRIMENTO 300, LARGURA 230, COR VARIADA, GRAMATURA 180; | ;0 | EMB;;;;;;;ALM;Inativo
348384;DIVISORIA ARQUIVO, MATERIAL CARTOLINA, COMPRIMENTO 300, LARGURA 230, COR VARIADA, GRAMATURA 180; | ;0;;;;;;;ALM;Inativo
393675;DVD; | ;0;;;;;;;ALM;Inativo
